binary_cross_entropy_loss,training_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.01246862865466822,1.0013947,1784135863,,False,129,15273_00000,2026-07-15_21-17-43,0.009720087051391602,1.669752597808838,56162,Mac-mini.local,127.0.0.1,1.669752597808838,129
0.013666883469080937,1.0027895,1784135863,checkpoint_000025,False,130,15273_00000,2026-07-15_21-17-43,0.010092020034790039,1.679844617843628,56162,Mac-mini.local,127.0.0.1,1.679844617843628,130
0.011410669504233436,1.0041841,1784135863,,False,131,15273_00000,2026-07-15_21-17-43,0.009871959686279297,1.6897165775299072,56162,Mac-mini.local,127.0.0.1,1.6897165775299072,131
0.011931552768943103,1.0027895,1784135863,,False,132,15273_00000,2026-07-15_21-17-43,0.009653806686401367,1.6993703842163086,56162,Mac-mini.local,127.0.0.1,1.6993703842163086,132
0.011476762838603433,1.0027895,1784135863,,False,133,15273_00000,2026-07-15_21-17-43,0.009836912155151367,1.70920729637146,56162,Mac-mini.local,127.0.0.1,1.70920729637146,133
0.010885161366886841,1.0027895,1784135863,,False,134,15273_00000,2026-07-15_21-17-43,0.009842872619628906,1.7190501689910889,56162,Mac-mini.local,127.0.0.1,1.7190501689910889,134
0.010945213530272804,1.0027895,1784135863,checkpoint_000026,False,135,15273_00000,2026-07-15_21-17-43,0.010358095169067383,1.7294082641601562,56162,Mac-mini.local,127.0.0.1,1.7294082641601562,135
0.009910063555777025,1.0041841,1784135863,,False,136,15273_00000,2026-07-15_21-17-43,0.009877920150756836,1.739286184310913,56162,Mac-mini.local,127.0.0.1,1.739286184310913,136
0.01152983186639455,1.0027895,1784135863,,False,137,15273_00000,2026-07-15_21-17-43,0.009956121444702148,1.7492423057556152,56162,Mac-mini.local,127.0.0.1,1.7492423057556152,137
0.01049419869639556,1.0027895,1784135863,,False,138,15273_00000,2026-07-15_21-17-43,0.009943008422851562,1.7591853141784668,56162,Mac-mini.local,127.0.0.1,1.7591853141784668,138
0.010125864219784897,1.0027895,1784135863,,False,139,15273_00000,2026-07-15_21-17-43,0.009879112243652344,1.7690644264221191,56162,Mac-mini.local,127.0.0.1,1.7690644264221191,139
0.010683360935720249,1.0013947,1784135863,checkpoint_000027,False,140,15273_00000,2026-07-15_21-17-43,0.010699987411499023,1.7797644138336182,56162,Mac-mini.local,127.0.0.1,1.7797644138336182,140
0.009562659083922086,1.0027895,1784135863,,False,141,15273_00000,2026-07-15_21-17-43,0.009882926940917969,1.7896473407745361,56162,Mac-mini.local,127.0.0.1,1.7896473407745361,141
