binary_cross_entropy_loss,training_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2335248921830285,0.90516055,1784136507,,False,29,954a3_00000,2026-07-15_21-28-27,0.009962081909179688,0.8552989959716797,56275,Mac-mini.local,127.0.0.1,0.8552989959716797,29
0.2311888695636055,0.9095438,1784136507,checkpoint_000005,False,30,954a3_00000,2026-07-15_21-28-27,0.010905742645263672,0.8662047386169434,56275,Mac-mini.local,127.0.0.1,0.8662047386169434,30
0.22751840587440395,0.908747,1784136507,,False,31,954a3_00000,2026-07-15_21-28-27,0.009964227676391602,0.876168966293335,56275,Mac-mini.local,127.0.0.1,0.876168966293335,31
0.22497471614196543,0.91352874,1784136507,,False,32,954a3_00000,2026-07-15_21-28-27,0.009963035583496094,0.886132001876831,56275,Mac-mini.local,127.0.0.1,0.886132001876831,32
0.22292455611555645,0.91153616,1784136507,,False,33,954a3_00000,2026-07-15_21-28-27,0.009829998016357422,0.8959619998931885,56275,Mac-mini.local,127.0.0.1,0.8959619998931885,33
0.22001011593259528,0.9093447,1784136507,,False,34,954a3_00000,2026-07-15_21-28-27,0.009938955307006836,0.9059009552001953,56275,Mac-mini.local,127.0.0.1,0.9059009552001953,34
0.218217835464155,0.91213405,1784136507,checkpoint_000006,False,35,954a3_00000,2026-07-15_21-28-27,0.010510921478271484,0.9164118766784668,56275,Mac-mini.local,127.0.0.1,0.9164118766784668,35
0.21612134246438783,0.9149234,1784136507,,False,36,954a3_00000,2026-07-15_21-28-27,0.009896993637084961,0.9263088703155518,56275,Mac-mini.local,127.0.0.1,0.9263088703155518,36
0.21375390245076503,0.91073936,1784136507,,False,37,954a3_00000,2026-07-15_21-28-27,0.010297775268554688,0.9366066455841064,56275,Mac-mini.local,127.0.0.1,0.9366066455841064,37
0.21218009937341575,0.9115363,1784136507,,False,38,954a3_00000,2026-07-15_21-28-27,0.01027989387512207,0.9468865394592285,56275,Mac-mini.local,127.0.0.1,0.9468865394592285,38
0.20905264770167892,0.91352874,1784136507,,False,39,954a3_00000,2026-07-15_21-28-27,0.010158061981201172,0.9570446014404297,56275,Mac-mini.local,127.0.0.1,0.9570446014404297,39
0.20744460319250696,0.9157205,1784136507,checkpoint_000007,False,40,954a3_00000,2026-07-15_21-28-27,0.010624885559082031,0.9676694869995117,56275,Mac-mini.local,127.0.0.1,0.9676694869995117,40
0.20532496704757627,0.9240886,1784136507,,False,41,954a3_00000,2026-07-15_21-28-27,0.009988069534301758,0.9776575565338135,56275,Mac-mini.local,127.0.0.1,0.9776575565338135,41
0.2049172972556271,0.91850984,1784136507,,False,42,954a3_00000,2026-07-15_21-28-27,0.009958982467651367,0.9876165390014648,56275,Mac-mini.local,127.0.0.1,0.9876165390014648,42
0.20313729824319043,0.91432583,1784136507,,False,43,954a3_00000,2026-07-15_21-28-27,0.009981870651245117,0.99759840965271,56275,Mac-mini.local,127.0.0.1,0.99759840965271,43
0.20027358256373942,0.9246864,1784136507,,False,44,954a3_00000,2026-07-15_21-28-27,0.010053157806396484,1.0076515674591064,56275,Mac-mini.local,127.0.0.1,1.0076515674591064,44
0.19835630442162602,0.92887044,1784136507,checkpoint_000008,False,45,954a3_00000,2026-07-15_21-28-27,0.010564088821411133,1.0182156562805176,56275,Mac-mini.local,127.0.0.1,1.0182156562805176,45
0.19655643631100156,0.92747575,1784136507,,False,46,954a3_00000,2026-07-15_21-28-27,0.009931087493896484,1.028146743774414,56275,Mac-mini.local,127.0.0.1,1.028146743774414,46
0.1950800494710438,0.9274759,1784136507,,False,47,954a3_00000,2026-07-15_21-28-27,0.010560989379882812,1.0387077331542969,56275,Mac-mini.local,127.0.0.1,1.0387077331542969,47
0.19346809043254146,0.9372385,1784136507,,False,48,954a3_00000,2026-07-15_21-28-27,0.009734153747558594,1.0484418869018555,56275,Mac-mini.local,127.0.0.1,1.0484418869018555,48
0.19198593308154177,0.9302652,1784136507,,False,49,954a3_00000,2026-07-15_21-28-27,0.010443925857543945,1.0588858127593994,56275,Mac-mini.local,127.0.0.1,1.0588858127593994,49
0.19469311585548532,0.9248858,1784136507,checkpoint_000009,False,50,954a3_00000,2026-07-15_21-28-27,0.010838031768798828,1.0697238445281982,56275,Mac-mini.local,127.0.0.1,1.0697238445281982,50
0.1912948317212706,0.9304644,1784136507,,False,51,954a3_00000,2026-07-15_21-28-27,0.00992584228515625,1.0796496868133545,56275,Mac-mini.local,127.0.0.1,1.0796496868133545,51
0.1872021748555754,0.93026507,1784136507,,False,52,954a3_00000,2026-07-15_21-28-27,0.009964942932128906,1.0896146297454834,56275,Mac-mini.local,127.0.0.1,1.0896146297454834,52
0.18752116928165427,0.9330547,1784136507,,False,53,954a3_00000,2026-07-15_21-28-27,0.010122060775756836,1.0997366905212402,56275,Mac-mini.local,127.0.0.1,1.0997366905212402,53
0.18687462457553114,0.9310622,1784136507,,False,54,954a3_00000,2026-07-15_21-28-27,0.010401010513305664,1.110137701034546,56275,Mac-mini.local,127.0.0.1,1.110137701034546,54
0.18408745490897815,0.9302652,1784136507,checkpoint_000010,False,55,954a3_00000,2026-07-15_21-28-27,0.010360002517700195,1.120497703552246,56275,Mac-mini.local,127.0.0.1,1.120497703552246,55
